Round: 1, Step 0
G_mean: 0.7446: 0.7188,6.001,14.7552,51,1008,16,1,21,0.7041,0.011
G_mean: 0.9329: 0.6148,6.4011,4.0718,35,599,21,7,41,0.2715,0.0775
G_mean: 0.9594: 0.0158,6.8341,6.2329,60,834,54,5,6,0.1058,0.0533
G_mean: 0.7446: 0.2851,7.5743,12.7049,67,904,38,2,99,0.4601,0.0593
G_mean: 0.8656: 0.1394,5.7683,5.22,55,924,46,3,52,0.3461,0.061
G_mean: 0.7446: 0.2825,6.6147,13.6446,26,875,26,1,16,0.8534,0.0531
G_mean: 0.7446: 0.3743,6.7988,12.5659,50,854,51,3,91,0.49,0.0357
Step: 3, max G_mean: 0.97979258993353, hyperparameter: [0.5632041869762079, 5.613688705179989, 11.210431976752234, 205.17515293938314, 890.7130170807251, 46.98918650287181, 2.6024969152237665, 56.285059208534676, 0.584509932188376, 0.04291920745578376]
Round: 1, Step 4
G_mean: 0.8942: 0.5632,5.282,5.7951,148,916,49,3,50,0.5845,0.0661
G_mean: 0.9591: 0.7188,6.001,1.4537,51,1008,47,4,21,0.0001,0.011
G_mean: 0.8366: 0.0158,2.1623,6.2329,124,918,40,4,6,0.3506,0.0533
G_mean: 0.7446: 0.6217,7.5743,5.8015,149,433,70,3,99,0.4601,0.0661
G_mean: 0.8818: 0.7082,5.7439,5.2183,127,924,46,4,52,0.3463,0.061
Step: 4, max G_mean: 0.97979258993353, hyperparameter: [0.5632041869762079, 5.613688705179989, 11.210431976752234, 205.17515293938314, 890.7130170807251, 46.98918650287181, 2.6024969152237665, 56.285059208534676, 0.584509932188376, 0.04291920745578376]
Round: 1, Step 5
G_mean: 0.0749: 0.0443,5.6137,6.3496,205,863,47,3,56,0.5845,0.0429
G_mean: 0.9739: 0.7021,5.7036,1.4537,51,1008,16,5,21,0.3343,0.0597
G_mean: 0.9001: 0.0158,6.0727,6.2329,107,937,51,5,60,0.3682,0.0533
G_mean: 0.9433: 0.9394,7.5743,2.3577,15,943,44,3,43,0.4601,0.0593
G_mean: 0.0000: 0.7078,5.7439,5.22,121,821,51,4,55,0.3461,0.0609
Step: 5, max G_mean: 0.97979258993353, hyperparameter: [0.5632041869762079, 5.613688705179989, 11.210431976752234, 205.17515293938314, 890.7130170807251, 46.98918650287181, 2.6024969152237665, 56.285059208534676, 0.584509932188376, 0.04291920745578376]
computational time: 1.814070781111111 h
